申請年度,項次,業者名稱,電廠名稱,施工取得日期,土地面積,裝置容量,縣市,鄉鎮區,地段,地號
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,內館段,77-1
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,內館段,78
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1129
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1130
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1134
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1138
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1140
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1110
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1098
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1099
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1186
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1217
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,787
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1044
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1045
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1045-2
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1045-3
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1045-4
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1168
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1171
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1172
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1079
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1080
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1081
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1082
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1083
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,819
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,820
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1007
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1010
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1010-1
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1025
109,33,天權智慧能源股份有限公司,天權第一期太陽能電廠(第二階段),"109/10/05 核發 13052.55110/0 5/19 下修 13047.59","125,714.380","13,047.590",屏東縣,佳冬鄉,新埔段,1012-1
109,34,天權智慧能源股份有限公司,天權第二期(第一階段)太陽能電廠,109/09/21,"16,817.560","1,526.130",屏東縣,佳冬鄉,新埔段,396
109,34,天權智慧能源股份有限公司,天權第二期(第一階段)太陽能電廠,109/09/21,"16,817.560","1,526.130",屏東縣,佳冬鄉,新埔段,401-1
109,34,天權智慧能源股份有限公司,天權第二期(第一階段)太陽能電廠,109/09/21,"16,817.560","1,526.130",屏東縣,佳冬鄉,新埔段,661
109,34,天權智慧能源股份有限公司,天權第二期(第一階段)太陽能電廠,109/09/21,"16,817.560","1,526.130",屏東縣,佳冬鄉,新埔段,1035-1
109,34,天權智慧能源股份有限公司,天權第二期(第一階段)太陽能電廠,109/09/21,"16,817.560","1,526.130",屏東縣,佳冬鄉,新埔段,674
109,34,天權智慧能源股份有限公司,天權第二期(第一階段)太陽能電廠,109/09/21,"16,817.560","1,526.130",屏東縣,佳冬鄉,新埔段,675
109,35,天權智慧能源股份有限公司,天權第三期(第一階段)太陽能電廠,109/09/28,"36,779.350","3,603.440",屏東縣,佳冬鄉,內館段,33-3
109,35,天權智慧能源股份有限公司,天權第三期(第一階段)太陽能電廠,109/09/28,"36,779.350","3,603.440",屏東縣,佳冬鄉,內館段,33-4
109,35,天權智慧能源股份有限公司,天權第三期(第一階段)太陽能電廠,109/09/28,"36,779.350","3,603.440",屏東縣,佳冬鄉,內館段,33-5
109,35,天權智慧能源股份有限公司,天權第三期(第一階段)太陽能電廠,109/09/28,"36,779.350","3,603.440",屏東縣,佳冬鄉,新埔段,1097
109,35,天權智慧能源股份有限公司,天權第三期(第一階段)太陽能電廠,109/09/28,"36,779.350","3,603.440",屏東縣,佳冬鄉,新埔段,1109
109,35,天權智慧能源股份有限公司,天權第三期(第一階段)太陽能電廠,109/09/28,"36,779.350","3,603.440",屏東縣,佳冬鄉,新埔段,1228
109,35,天權智慧能源股份有限公司,天權第三期(第一階段)太陽能電廠,109/09/28,"36,779.350","3,603.440",屏東縣,佳冬鄉,新埔段,1230-2
109,35,天權智慧能源股份有限公司,天權第三期(第一階段)太陽能電廠,109/09/28,"36,779.350","3,603.440",屏東縣,佳冬鄉,新埔段,394
109,35,天權智慧能源股份有限公司,天權第三期(第一階段)太陽能電廠,109/09/28,"36,779.350","3,603.440",屏東縣,佳冬鄉,新埔段,644
109,35,天權智慧能源股份有限公司,天權第三期(第一階段)太陽能電廠,109/09/28,"36,779.350","3,603.440",屏東縣,佳冬鄉,新埔段,650
109,35,天權智慧能源股份有限公司,天權第三期(第一階段)太陽能電廠,109/09/28,"36,779.350","3,603.440",屏東縣,佳冬鄉,新埔段,662
109,35,天權智慧能源股份有限公司,天權第三期(第一階段)太陽能電廠,109/09/28,"36,779.350","3,603.440",屏東縣,佳冬鄉,新埔段,663
109,35,天權智慧能源股份有限公司,天權第三期(第一階段)太陽能電廠,109/09/28,"36,779.350","3,603.440",屏東縣,佳冬鄉,新埔段,667
109,35,天權智慧能源股份有限公司,天權第三期(第一階段)太陽能電廠,109/09/28,"36,779.350","3,603.440",屏東縣,佳冬鄉,新埔段,668-2
109,35,天權智慧能源股份有限公司,天權第三期(第一階段)太陽能電廠,109/09/28,"36,779.350","3,603.440",屏東縣,佳冬鄉,新埔段,678
109,35,天權智慧能源股份有限公司,天權第三期(第一階段)太陽能電廠,109/09/28,"36,779.350","3,603.440",屏東縣,佳冬鄉,新埔段,685
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,昌南段,212
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,昌南段,213
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,昌南段,214
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,昌南段,215
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,昌南段,223
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,昌南段,517
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,昌南段,520
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,昌南段,527
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,昌南段,533
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,昌南段,534
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,昌南段,536
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,昌南段,537
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,昌南段,540
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,昌南段,541
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,昌南段,544
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,昌南段,546
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,武丁段,846
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,武丁段,909
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,新埔段,523
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,新埔段,537
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,新埔段,852
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,新埔段,868
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,新埔段,869
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,昌南段,164
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,昌南段,167
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,新埔段,1265
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,新埔段,1266
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,新埔段,1278
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,新埔段,1293
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,新埔段,1294
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,佳和段,1016
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,佳和段,1017
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,佳和段,1020
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,佳和段,1043
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,佳和段,1114
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,佳和段,1115
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,佳和段,1075
109,36,玉衡智慧能源股份有限公司,玉衡第一期太陽能電廠(第二階段),109/09/23,"67,233.590","6,367.400",屏東縣,佳冬鄉,佳和段,1102
109,38,玉衡智慧能源股份有限公司,玉衡第三期太陽能電廠,109/10/19,"35,368.630","3,319.170",屏東縣,佳冬鄉,昌南段,170
109,38,玉衡智慧能源股份有限公司,玉衡第三期太陽能電廠,109/10/19,"35,368.630","3,319.170",屏東縣,佳冬鄉,昌南段,176
109,38,玉衡智慧能源股份有限公司,玉衡第三期太陽能電廠,109/10/19,"35,368.630","3,319.170",屏東縣,佳冬鄉,昌南段,175
109,38,玉衡智慧能源股份有限公司,玉衡第三期太陽能電廠,109/10/19,"35,368.630","3,319.170",屏東縣,佳冬鄉,佳和段,1019
109,38,玉衡智慧能源股份有限公司,玉衡第三期太陽能電廠,109/10/19,"35,368.630","3,319.170",屏東縣,佳冬鄉,佳和段,1024
109,38,玉衡智慧能源股份有限公司,玉衡第三期太陽能電廠,109/10/19,"35,368.630","3,319.170",屏東縣,佳冬鄉,佳和段,1025
109,38,玉衡智慧能源股份有限公司,玉衡第三期太陽能電廠,109/10/19,"35,368.630","3,319.170",屏東縣,佳冬鄉,佳和段,1041
109,38,玉衡智慧能源股份有限公司,玉衡第三期太陽能電廠,109/10/19,"35,368.630","3,319.170",屏東縣,佳冬鄉,佳和段,1042
109,38,玉衡智慧能源股份有限公司,玉衡第三期太陽能電廠,109/10/19,"35,368.630","3,319.170",屏東縣,佳冬鄉,昌南段,191
109,38,玉衡智慧能源股份有限公司,玉衡第三期太陽能電廠,109/10/19,"35,368.630","3,319.170",屏東縣,佳冬鄉,佳和段,1241
109,38,玉衡智慧能源股份有限公司,玉衡第三期太陽能電廠,109/10/19,"35,368.630","3,319.170",屏東縣,佳冬鄉,昌南段,602
109,38,玉衡智慧能源股份有限公司,玉衡第三期太陽能電廠,109/10/19,"35,368.630","3,319.170",屏東縣,佳冬鄉,新埔段,853
109,38,玉衡智慧能源股份有限公司,玉衡第三期太陽能電廠,109/10/19,"35,368.630","3,319.170",屏東縣,佳冬鄉,佳和段,1183
109,39,瑤光智慧能源股份有限公司,瑤光第一期太陽能電廠(第二階段),109/09/24,"31,336.070","2,798.950",屏東縣,佳冬鄉,昌南段,299
109,39,瑤光智慧能源股份有限公司,瑤光第一期太陽能電廠(第二階段),109/09/24,"31,336.070","2,798.950",屏東縣,佳冬鄉,昌南段,300
109,39,瑤光智慧能源股份有限公司,瑤光第一期太陽能電廠(第二階段),109/09/24,"31,336.070","2,798.950",屏東縣,佳冬鄉,昌南段,301
109,39,瑤光智慧能源股份有限公司,瑤光第一期太陽能電廠(第二階段),109/09/24,"31,336.070","2,798.950",屏東縣,佳冬鄉,武丁段,934
109,39,瑤光智慧能源股份有限公司,瑤光第一期太陽能電廠(第二階段),109/09/24,"31,336.070","2,798.950",屏東縣,佳冬鄉,武丁段,988
109,39,瑤光智慧能源股份有限公司,瑤光第一期太陽能電廠(第二階段),109/09/24,"31,336.070","2,798.950",屏東縣,佳冬鄉,武丁段,989
109,39,瑤光智慧能源股份有限公司,瑤光第一期太陽能電廠(第二階段),109/09/24,"31,336.070","2,798.950",屏東縣,佳冬鄉,武丁段,992
109,39,瑤光智慧能源股份有限公司,瑤光第一期太陽能電廠(第二階段),109/09/24,"31,336.070","2,798.950",屏東縣,佳冬鄉,昌南段,291
109,39,瑤光智慧能源股份有限公司,瑤光第一期太陽能電廠(第二階段),109/09/24,"31,336.070","2,798.950",屏東縣,佳冬鄉,昌南段,295
109,39,瑤光智慧能源股份有限公司,瑤光第一期太陽能電廠(第二階段),109/09/24,"31,336.070","2,798.950",屏東縣,佳冬鄉,昌南段,296
109,40,瑤光智慧能源,瑤光第二期太陽能,109/09/24,"25,840.070","2,527.700",屏東縣,佳冬鄉,昌南段,439-2
109,40,瑤光智慧能源,瑤光第二期太陽能,109/09/24,"25,840.070","2,527.700",屏東縣,佳冬鄉,武丁段,984
109,40,瑤光智慧能源,瑤光第二期太陽能,109/09/24,"25,840.070","2,527.700",屏東縣,佳冬鄉,武丁段,967
109,40,瑤光智慧能源,瑤光第二期太陽能,109/09/24,"25,840.070","2,527.700",屏東縣,佳冬鄉,武丁段,897
109,40,瑤光智慧能源,瑤光第二期太陽能,109/09/24,"25,840.070","2,527.700",屏東縣,佳冬鄉,武丁段,873
109,40,瑤光智慧能源,瑤光第二期太陽能,109/09/24,"25,840.070","2,527.700",屏東縣,佳冬鄉,武丁段,874
109,40,瑤光智慧能源,瑤光第二期太陽能,109/09/24,"25,840.070","2,527.700",屏東縣,佳冬鄉,武丁段,902
109,40,瑤光智慧能源,瑤光第二期太陽能,109/09/24,"25,840.070","2,527.700",屏東縣,佳冬鄉,武丁段,903
109,40,瑤光智慧能源,瑤光第二期太陽能,109/09/24,"25,840.070","2,527.700",屏東縣,佳冬鄉,武丁段,904
109,41,開陽智慧能源股份有限公司,開陽第一期太陽能電廠(第二階段),109/09/24,"7,942.280","831.6 110/09/24 下修至 646.80",屏東縣,佳冬鄉,新埔段,591
109,41,開陽智慧能源股份有限公司,開陽第一期太陽能電廠(第二階段),109/09/24,"7,942.280","831.6 110/09/24 下修至 646.80",屏東縣,佳冬鄉,新埔段,592
109,41,開陽智慧能源股份有限公司,開陽第一期太陽能電廠(第二階段),109/09/24,"7,942.280","831.6 110/09/24 下修至 646.80",屏東縣,佳冬鄉,新埔段,1054
109,42,開陽智慧能源,開陽第二期太陽能,109/09/22,"45,871.160","4,893.700",屏東縣,佳冬鄉,新埔段,1047
109,42,開陽智慧能源,開陽第二期太陽能,109/09/22,"45,871.160","4,893.700",屏東縣,佳冬鄉,新埔段,624
109,42,開陽智慧能源,開陽第二期太陽能,109/09/22,"45,871.160","4,893.700",屏東縣,佳冬鄉,新埔段,528
109,42,開陽智慧能源,開陽第二期太陽能,109/09/22,"45,871.160","4,893.700",屏東縣,佳冬鄉,新埔段,839
109,42,開陽智慧能源,開陽第二期太陽能,109/09/22,"45,871.160","4,893.700",屏東縣,佳冬鄉,新埔段,968
109,42,開陽智慧能源,開陽第二期太陽能,109/09/22,"45,871.160","4,893.700",屏東縣,佳冬鄉,新埔段,614
109,42,開陽智慧能源,開陽第二期太陽能,109/09/22,"45,871.160","4,893.700",屏東縣,佳冬鄉,新埔段,617
109,42,開陽智慧能源,開陽第二期太陽能,109/09/22,"45,871.160","4,893.700",屏東縣,佳冬鄉,新埔段,691
109,42,開陽智慧能源,開陽第二期太陽能,109/09/22,"45,871.160","4,893.700",屏東縣,佳冬鄉,新埔段,692
109,42,開陽智慧能源,開陽第二期太陽能,109/09/22,"45,871.160","4,893.700",屏東縣,佳冬鄉,新埔段,833
109,42,開陽智慧能源,開陽第二期太陽能,109/09/22,"45,871.160","4,893.700",屏東縣,佳冬鄉,新埔段,835
109,42,開陽智慧能源,開陽第二期太陽能,109/09/22,"45,871.160","4,893.700",屏東縣,佳冬鄉,新埔段,28
109,42,開陽智慧能源,開陽第二期太陽能,109/09/22,"45,871.160","4,893.700",屏東縣,佳冬鄉,內館段,69
109,42,開陽智慧能源,開陽第二期太陽能,109/09/22,"45,871.160","4,893.700",屏東縣,佳冬鄉,內館段,67
109,42,開陽智慧能源,開陽第二期太陽能,109/09/22,"45,871.160","4,893.700",屏東縣,佳冬鄉,內館段,67
109,42,開陽智慧能源,開陽第二期太陽能,109/08/06,"45,871.160","4,893.700",屏東縣,佳冬鄉,內館段,67
109,42,開陽智慧能源,開陽第二期太陽能,"112/02/14 廢止","45,871.160","4,893.700",屏東縣,佳冬鄉,內館段,67
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,佳冬鄉,內館段,67
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,佳冬鄉,內館段,67
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0710-0013
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0710-0014
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0710-0016
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0710-0017
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0710-0018
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0710-0019
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0710-0019
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0710-0019
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0710-0019
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0710-0019
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0710-0019
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0710-0019
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0710-0019
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0710-0021
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0710-0022
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0711-0000
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0711-0001
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0711-0002
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0711-0004
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0711-0004
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0711-0004
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0711-0004
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0711-0004
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0711-0004
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0711-0004
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0711-0004
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0711-0007
109,42,開陽智慧能源,開陽第二期太陽能,"第一期-2 施工","45,871.160","4,893.700",屏東縣,枋寮鄉,大響營段,0711-0008
